PTO_X,PTO_Y,WI0,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9
42.553032,86.33048,-73,-80,-99,-99,-80,-99,-68,-73,-99,-65
42.823597,86.57414,-74,-80,-99,-99,-80,-99,-68,-73,-99,-65
42.471855,86.195114,-74,-80,-99,-99,-80,-99,-69,-76,-99,-73
38.60275,87.35925,-75,-99,-99,-99,-99,-99,-72,-74,-99,-73
38.223957,86.817795,-74,-99,-99,-99,-99,-99,-72,-74,-99,-73
38.68392,87.16974,-74,-99,-99,-99,-99,-99,-72,-74,-99,-73
38.548637,86.9261,-75,-99,-99,-99,-99,-99,-72,-74,-99,-73
39.062714,87.034386,-75,-99,-99,-99,-99,-99,-72,-74,-99,-73
38.467464,86.95316,-75,-99,-99,-99,-99,-99,-72,-76,-99,-76
38.792145,86.84487,-75,-99,-99,-99,-99,-99,-72,-76,-99,-76
32.163246,86.76366,-75,-99,-99,-99,-99,-99,-72,-76,-99,-76
32.731438,86.76366,-75,-99,-99,-99,-99,-99,-72,-76,-99,-76
33.056118,86.30341,-74,-99,-99,-99,-99,-99,-72,-76,-99,-76
32.83967,86.84487,-74,-99,-99,-99,-99,-99,-72,-76,-99,-76
33.002007,86.38464,-74,-99,-99,-99,-99,-99,-72,-76,-99,-76
32.758495,86.38464,-74,-99,-99,-99,-99,-99,-72,-76,-99,-76
32.596153,86.168045,-74,-99,-99,-99,-99,-99,-72,-75,-99,-75
32.62321,86.24927,-74,-99,-99,-99,-99,-99,-99,-75,-99,-75
32.81261,86.49293,-72,-99,-99,-99,-99,-99,-99,-75,-99,-75
29.078781,86.24683,-74,-99,-99,-99,-99,-99,-99,-75,-99,-75
29.241123,86.111465,-70,-99,-99,-99,-99,-99,-99,-75,-99,-75
29.511692,85.976105,-99,-99,-99,-99,-99,-99,-99,-75,-99,-75
23.39687,87.05902,-76,-99,-99,-99,-99,-99,-99,-74,-99,-99
23.423923,86.68001,-77,-99,-99,-99,-99,-99,-78,-77,-99,-99
23.20747,86.51756,-77,-99,-99,-99,-99,-99,-78,-77,-99,-99
23.478035,86.68001,-77,-99,-99,-99,-99,-99,-78,-77,-99,-99
23.180412,86.68001,-77,-99,-99,-99,-99,-99,-78,-77,-99,-99
19.690096,86.869514,-76,-99,-99,-99,-99,-99,-78,-77,-99,-99
20.123001,86.598785,-76,-99,-99,-99,-99,-99,-78,-77,-99,-99
19.852436,86.62586,-76,-99,-99,-99,-99,-99,-78,-77,-99,-99
20.447683,87.00488,-76,-99,-99,-99,-99,-99,-78,-77,-99,-99
20.25829,86.32806,-99,-99,-99,-99,-99,-99,-78,-77,-99,-99
66.908325,86.67426,-57,-70,-73,-74,-68,-59,-60,-60,-99,-61
67.09237,86.67426,-52,-70,-73,-74,-68,-59,-60,-60,-99,-61
67.12304,86.336655,-52,-70,-73,-74,-68,-59,-61,-62,-99,-63
66.2335,86.85843,-51,-70,-73,-74,-68,-59,-61,-62,-99,-63
66.47889,86.79704,-53,-70,-73,-74,-68,-63,-67,-68,-99,-67
71.84683,86.91982,-56,-99,-73,-75,-75,-63,-65,-65,-99,-65
71.96952,86.5515,-53,-99,-73,-75,-75,-63,-65,-65,-99,-65
72.0002,86.9505,-53,-99,-73,-75,-75,-63,-65,-65,-99,-65
71.66279,87.103966,-53,-99,-99,-75,-75,-63,-65,-65,-99,-65
71.57076,86.49011,-53,-99,-99,-75,-75,-61,-64,-64,-99,-64
71.509415,86.85843,-53,-99,-99,-75,-75,-61,-64,-64,-99,-64
71.8775,86.9505,-52,-99,-99,-75,-75,-61,-63,-63,-99,-62
78.13499,86.643585,-50,-99,-99,-74,-75,-61,-62,-62,-99,-62
78.01229,87.16536,-50,-99,-99,-74,-75,-61,-62,-62,-99,-62
77.889595,87.34951,-49,-99,-99,-74,-99,-61,-58,-58,-99,-58
77.920265,87.13467,-49,-99,-99,-74,-99,-61,-58,-58,-99,-58
77.429474,86.73565,-49,-99,-99,-74,-99,-61,-58,-58,-99,-58
78.31902,87.13467,-50,-99,-99,-75,-99,-58,-57,-58,-99,-58
77.55218,87.226746,-50,-99,-99,-75,-99,-58,-57,-58,-99,-58
77.55218,87.16536,-52,-99,-99,-74,-99,-58,-57,-58,-99,-57
77.5215,87.226746,-52,-99,-99,-74,-99,-58,-57,-58,-99,-57
77.644196,87.103966,-50,-71,-70,-70,-70,-58,-57,-58,-99,-57
80.89563,87.103966,-49,-68,-67,-67,-67,-58,-56,-56,-99,-56
80.43553,86.643585,-44,-68,-67,-67,-67,-58,-56,-56,-99,-56
80.89563,87.31882,-44,-66,-66,-66,-67,-50,-55,-56,-99,-55
80.680916,86.643585,-43,-66,-66,-66,-71,-51,-55,-55,-99,-55
81.04901,87.3802,-43,-66,-66,-66,-71,-51,-55,-55,-99,-55
80.650246,87.103966,-43,-72,-73,-73,-74,-52,-55,-55,-99,-55
84.913925,86.889114,-43,-72,-73,-65,-74,-50,-55,-55,-99,-54
85.005936,86.76634,-43,-72,-73,-65,-74,-50,-55,-55,-99,-54
84.60718,87.07327,-44,-72,-73,-65,-74,-50,-56,-56,-99,-55
84.975266,87.07327,-44,-72,-73,-65,-74,-50,-56,-56,-99,-55
84.39246,87.441574,-44,-63,-63,-63,-64,-54,-56,-56,-99,-55
84.116394,86.9505,-43,-63,-63,-63,-64,-54,-56,-56,-99,-55
84.116394,87.59505,-43,-63,-63,-63,-64,-54,-56,-56,-99,-55
84.30043,87.07327,-43,-63,-63,-63,-64,-54,-56,-56,-99,-55
84.975266,92.725876,-49,-68,-68,-74,-68,-62,-62,-64,-99,-64
84.48448,92.57241,-54,-68,-68,-74,-68,-62,-62,-64,-99,-64
84.66853,92.66448,-54,-68,-68,-74,-68,-63,-62,-63,-99,-63
86.90772,94.75158,-51,-72,-72,-74,-72,-63,-62,-61,-99,-62
86.41694,94.628815,-54,-73,-72,-74,-72,-61,-63,-63,-99,-63
86.26357,94.44466,-54,-73,-72,-74,-72,-61,-63,-63,-99,-63
86.04885,94.41397,-56,-73,-72,-75,-72,-61,-63,-63,-99,-63
86.47828,94.44466,-56,-73,-72,-75,-72,-61,-63,-63,-99,-63
86.04885,95.27336,-57,-70,-70,-71,-70,-61,-59,-59,-99,-59
86.07952,95.05851,-51,-70,-70,-71,-70,-61,-59,-59,-99,-59
86.232895,94.93573,-51,-72,-71,-72,-70,-61,-59,-59,-99,-59
86.877045,95.36543,-51,-72,-71,-72,-70,-61,-59,-59,-99,-59
88.47209,87.13983,-43,-63,-63,-63,-63,-47,-55,-55,-99,-55
89.08557,86.8329,-43,-63,-63,-63,-64,-45,-51,-53,-99,-52
88.87086,87.078445,-37,-63,-63,-63,-64,-45,-51,-53,-99,-52
89.024216,87.170525,-37,-63,-61,-61,-64,-44,-51,-53,-99,-52
88.71748,87.32399,-36,-63,-61,-61,-64,-44,-51,-53,-99,-52
85.92615,82.75079,-44,-62,-61,-61,-64,-47,-46,-47,-99,-46
85.4047,83.30327,-43,-62,-61,-61,-64,-47,-46,-47,-99,-46
85.46605,83.36465,-43,-61,-61,-61,-61,-43,-49,-48,-99,-48
85.65009,82.90427,-41,-61,-61,-61,-61,-43,-49,-48,-99,-48
85.80346,83.456726,-41,-61,-61,-61,-61,-43,-49,-48,-99,-48
85.95682,83.333954,-41,-61,-61,-61,-61,-43,-49,-48,-99,-48
86.171555,78.638,-41,-61,-61,-61,-61,-45,-49,-48,-99,-48
86.50896,79.40531,-39,-59,-61,-59,-59,-42,-45,-44,-99,-45
86.38627,79.620155,-39,-59,-61,-59,-59,-42,-45,-44,-99,-45
86.140884,79.58947,-42,-59,-64,-59,-59,-42,-45,-44,-99,-45
86.140884,79.19047,-42,-59,-64,-59,-59,-42,-45,-44,-99,-45
86.38627,79.80431,-40,-59,-60,-59,-59,-46,-44,-44,-99,-45
86.754364,79.68155,-40,-59,-60,-59,-59,-46,-44,-44,-99,-45
86.232895,74.74004,-38,-59,-60,-59,-59,-46,-46,-45,-99,-46
86.38627,74.64798,-39,-58,-58,-58,-58,-50,-46,-47,-99,-47
85.92615,75.10836,-39,-58,-58,-58,-58,-50,-46,-47,-99,-47
86.29424,75.07767,-39,-58,-58,-58,-58,-50,-46,-47,-99,-47
86.171555,75.04697,-37,-57,-56,-57,-57,-54,-46,-46,-99,-47
86.140884,75.01628,-37,-57,-56,-57,-57,-54,-46,-46,-99,-47
86.41694,74.86282,-37,-57,-56,-57,-57,-54,-46,-46,-99,-47
86.57031,75.16974,-36,-57,-56,-57,-57,-50,-48,-48,-99,-48
85.005936,68.29462,-39,-55,-56,-54,-55,-50,-47,-45,-99,-46
85.37402,68.63223,-41,-55,-56,-55,-55,-53,-42,-41,-99,-42
84.60718,69.06193,-41,-55,-56,-55,-55,-53,-42,-41,-99,-42
85.49672,68.47877,-41,-55,-56,-55,-55,-53,-42,-41,-99,-42
84.85257,69.154,-37,-55,-56,-55,-55,-53,-39,-39,-99,-40
84.6992,68.755005,-37,-55,-56,-55,-55,-53,-39,-39,-99,-40
84.85257,68.96985,-37,-55,-56,-55,-55,-53,-39,-39,-99,-40
85.06728,68.26392,-37,-55,-55,-55,-55,-53,-39,-39,-99,-40
85.12864,68.755005,-37,-55,-55,-55,-55,-53,-39,-39,-99,-40
84.8219,69.123314,-38,-55,-55,-55,-55,-52,-42,-42,-99,-42
84.944595,68.90847,-38,-55,-55,-55,-55,-52,-42,-42,-99,-42
85.49672,69.123314,-41,-55,-55,-55,-55,-52,-43,-43,-99,-43
85.68991,57.214607,-46,-52,-51,-52,-52,-58,-48,-48,-66,-46
85.565025,57.15213,-47,-50,-50,-50,-50,-58,-51,-51,-66,-51
85.81483,56.995895,-47,-50,-50,-50,-50,-58,-51,-51,-66,-51
86.220764,56.93341,-47,-50,-51,-51,-50,-58,-52,-52,-66,-51
85.7836,57.027138,-51,-50,-51,-51,-50,-58,-52,-52,-66,-51
85.81483,56.93341,-51,-50,-51,-51,-50,-58,-52,-52,-66,-51
86.220764,57.183372,-50,-49,-51,-50,-50,-59,-52,-52,-66,-51
